,fid,nunivotcda,cocursodag,cocdadesag,max
5802,2239,9.0,863135424,86313542,7.275
5803,2239,9.0,863135424,86313542,7.275
5804,2239,9.0,863135424,86313542,7.275
5805,2239,9.0,863135424,86313542,7.2749999999999995
5806,2240,11.0,86313542964,8631354296,7.275
5807,2241,11.0,86313549654,863135496,
5808,2242,10.0,8631354242,863135424,7.275
5809,2242,10.0,8631354242,863135424,7.275
5810,2243,10.0,8631354246,863135424,7.275
5811,2243,10.0,8631354246,863135424,7.275
5812,2244,10.0,8631354248,863135424,7.275
5813,2244,10.0,8631354248,863135424,7.2749999999999995
5814,2245,10.0,8631354252,86313542,7.2749999999999995
5815,2245,10.0,8631354252,86313542,7.275
5816,2246,11.0,86313542966,8631354296,7.275
5817,2247,11.0,86313542968,8631354296,7.275
5818,2248,11.0,86313542972,86313542,7.275
5819,2249,10.0,8631354298,86313542,7.275
5820,2249,10.0,8631354298,86313542,7.275
5821,2250,9.0,863135464,86313546,7.2749999999999995
5822,2250,9.0,863135464,86313546,7.2749999999999995
5823,2251,11.0,86313542992,86313542,7.275
5824,2252,10.0,8631354254,86313542,7.275
5825,2252,10.0,8631354254,86313542,7.275
5826,2253,11.0,86313542542,8631354254,7.275
5827,2254,9.0,863135426,86313542,7.2749999999999995
5828,2254,9.0,863135426,86313542,7.2749999999999995
5829,2254,9.0,863135426,86313542,7.2749999999999995
5830,2254,9.0,863135426,86313542,7.275
5831,2255,10.0,8631354262,863135426,7.2749999999999995
5832,2255,10.0,8631354262,863135426,7.275
5833,2256,10.0,8631354264,863135426,7.2749999999999995
5834,2256,10.0,8631354264,863135426,7.2749999999999995
5835,2257,10.0,8631354272,86313542,7.275
5836,2257,10.0,8631354272,86313542,7.275
5837,2258,11.0,86313549656,863135496,
5838,2259,10.0,8631354274,86313542,7.275
5839,2259,10.0,8631354274,86313542,7.275
5840,2260,11.0,86313542742,8631354274,7.2749999999999995
5841,2261,10.0,8631354284,863135428,7.275
5842,2261,10.0,8631354284,863135428,7.275
5843,2262,11.0,86313542842,8631354284,7.275
5844,2263,9.0,863135428,86313542,7.275
5845,2263,9.0,863135428,86313542,7.275
5846,2263,9.0,863135428,86313542,7.275
5847,2263,9.0,863135428,86313542,7.275
5848,2263,9.0,863135428,86313542,7.275
5849,2263,9.0,863135428,86313542,7.275
5850,2264,10.0,8631354282,863135428,7.275
5851,2264,10.0,8631354282,863135428,7.275
5852,2265,12.0,863135428422,86313542842,7.275
5853,2266,10.0,8631354286,863135428,7.275
5854,2266,10.0,8631354286,863135428,7.275
5855,2267,11.0,86313542862,8631354286,7.275
5856,2268,11.0,86313542864,8631354286,7.275
5857,2269,10.0,8631354288,863135428,7.275
5858,2269,10.0,8631354288,863135428,7.275
5859,2270,10.0,8631354292,86313542,7.275
5860,2270,10.0,8631354292,86313542,7.275
5861,2271,11.0,86313542932,86313542,7.275
5862,2272,10.0,8631354294,86313542,7.275
5863,2272,10.0,8631354294,86313542,7.275
5864,2273,11.0,86313542952,86313542,7.275
5865,2274,10.0,8631354296,86313542,7.275
5866,2275,12.0,863135429922,86313542992,7.275
5867,2276,11.0,86313542994,86313542,7.275
5868,2277,11.0,86313542996,86313542,7.275
5869,2278,11.0,86313542998,86313542,7.275
5870,2280,9.0,863135434,8631354,7.275
5871,2280,9.0,863135434,8631354,7.275
5872,2281,10.0,8631354352,8631354,7.2749999999999995
5873,2281,10.0,8631354352,8631354,7.2749999999999995
5874,2282,9.0,863135436,8631354,7.275
5875,2282,9.0,863135436,8631354,7.275
5876,2282,9.0,863135436,8631354,7.275
5877,2282,9.0,863135436,8631354,7.275
5878,2282,9.0,863135436,8631354,7.275
5879,2282,9.0,863135436,8631354,7.275
5880,2282,9.0,863135436,8631354,7.275
5881,2284,11.0,86313549916,8631354,
5882,2285,11.0,86313548162,8631354816,
5883,2286,10.0,8631354362,863135436,7.275
5884,2286,10.0,8631354362,863135436,7.275
5885,2287,10.0,8631354364,863135436,7.275
5886,2287,10.0,8631354364,863135436,7.275
5887,2288,11.0,86313543652,863135436,7.275
5888,2289,10.0,8631354366,863135436,7.275
5889,2289,10.0,8631354366,863135436,7.275
5890,2290,10.0,8631354368,863135436,7.275
5891,2290,10.0,8631354368,863135436,7.275
5892,2291,9.0,863135438,8631354,7.275
5893,2291,9.0,863135438,8631354,7.275
5894,2292,10.0,8631354472,86313544,7.2749999999999995
5895,2292,10.0,8631354472,86313544,7.2749999999999995
5896,2293,9.0,863135448,86313544,7.275
5897,2293,9.0,863135448,86313544,7.275
5898,2294,8.0,86313544,8631354,7.2749999999999995
5899,2294,8.0,86313544,8631354,7.275
5900,2294,8.0,86313544,8631354,7.275
5901,2294,8.0,86313544,8631354,7.275
5902,2294,8.0,86313544,8631354,7.275
5903,2294,8.0,86313544,8631354,7.2749999999999995
5904,2294,8.0,86313544,8631354,7.2749999999999995
5905,2294,8.0,86313544,8631354,7.2749999999999995
5906,2294,8.0,86313544,8631354,7.275
5907,2294,8.0,86313544,8631354,7.275
5908,2294,8.0,86313544,8631354,7.275
5909,2294,8.0,86313544,8631354,7.275
5910,2295,9.0,863135442,86313544,7.275
5911,2295,9.0,863135442,86313544,7.275
5912,2296,10.0,8631354432,86313544,7.275
5913,2296,10.0,8631354432,86313544,7.275
5914,2297,10.0,8631354434,86313544,7.275
5915,2297,10.0,8631354434,86313544,7.275
5916,2298,9.0,863135444,86313544,7.275
5917,2298,9.0,863135444,86313544,7.2749999999999995
5918,2299,9.0,863135446,86313544,7.2749999999999995
5919,2299,9.0,863135446,86313544,7.2749999999999995
5920,2300,9.0,863135474,8631354,7.2749999999999995
5921,2300,9.0,863135474,8631354,7.2749999999999995
5922,2301,10.0,8631354492,86313544,7.275
5923,2301,10.0,8631354492,86313544,7.275
5924,2302,10.0,8631354512,8631354,7.275
5925,2302,10.0,8631354512,8631354,7.2749999999999995
5926,2303,9.0,863135452,8631354,7.275
5927,2303,9.0,863135452,8631354,7.275
5928,2303,9.0,863135452,8631354,7.275
5929,2303,9.0,863135452,8631354,7.275
5930,2303,9.0,863135452,8631354,7.275
5931,2303,9.0,863135452,8631354,7.275
5932,2303,9.0,863135452,8631354,7.275
5933,2303,9.0,863135452,8631354,7.275
5934,2304,10.0,8631354522,863135452,7.275
5935,2304,10.0,8631354522,863135452,7.275
5936,2305,11.0,86313545424,8631354542,7.2749999999999995
5937,2306,9.0,863135476,8631354,7.2749999999999995
5938,2306,9.0,863135476,8631354,7.275
5939,2307,10.0,8631354524,863135452,7.275
5940,2307,10.0,8631354524,863135452,7.275
5941,2308,11.0,86313545242,8631354524,7.275
5942,2309,11.0,86313545252,863135452,7.275
5943,2310,10.0,8631354526,863135452,7.275
5944,2310,10.0,8631354526,863135452,7.275
5945,2310,10.0,8631354526,863135452,7.275
5946,2311,10.0,8631354528,863135452,7.275
5947,2311,10.0,8631354528,863135452,7.275
5948,2311,10.0,8631354528,863135452,7.275
5949,2312,10.0,8631354532,8631354,7.275
5950,2312,10.0,8631354532,8631354,7.275
5951,2313,11.0,86313545322,8631354532,7.275
5952,2314,11.0,86313545422,8631354542,7.275
5953,2315,11.0,86313545432,863135454,7.2749999999999995
5954,2316,9.0,863135466,86313546,7.2749999999999995
5955,2316,9.0,863135466,86313546,7.2749999999999995
5956,2317,9.0,863135454,8631354,7.2749999999999995
5957,2317,9.0,863135454,8631354,7.275
5958,2317,9.0,863135454,8631354,7.275
5959,2317,9.0,863135454,8631354,7.275
5960,2317,9.0,863135454,8631354,7.275
5961,2317,9.0,863135454,8631354,7.275
5962,2317,9.0,863135454,8631354,7.2749999999999995
5963,2319,9.0,863135468,86313546,7.2749999999999995
5964,2319,9.0,863135468,86313546,7.2749999999999995
5965,2319,9.0,863135468,86313546,7.2749999999999995
5966,2319,9.0,863135468,86313546,7.2749999999999995
5967,2320,10.0,8631354682,863135468,7.2749999999999995
5968,2320,10.0,8631354682,863135468,
5969,2321,10.0,8631354692,86313546,
5970,2321,10.0,8631354692,86313546,
5971,2322,10.0,8631354542,863135454,7.275
5972,2322,10.0,8631354542,863135454,7.275
5973,2323,10.0,8631354544,863135454,7.275
5974,2323,10.0,8631354544,863135454,7.275
5975,2324,10.0,8631354546,863135454,7.275
5976,2324,10.0,8631354546,863135454,7.275
5977,2325,9.0,863135478,8631354,7.275
5978,2325,9.0,863135478,8631354,7.275
5979,2325,9.0,863135478,8631354,7.2749999999999995
5980,2326,10.0,8631354782,863135478,7.2749999999999995
5981,2326,10.0,8631354782,863135478,7.2749999999999995
5982,2327,10.0,8631354792,8631354,7.275
5983,2327,10.0,8631354792,8631354,7.275
5984,2328,10.0,8631354548,863135454,7.275
5985,2328,10.0,8631354548,863135454,7.275
5986,2329,10.0,8631354552,8631354,7.275
5987,2329,10.0,8631354552,8631354,7.275
5988,2330,10.0,8631354554,8631354,7.275
5989,2330,10.0,8631354554,8631354,7.275
5990,2331,10.0,8631354672,86313546,7.2749999999999995
5991,2331,10.0,8631354672,86313546,7.2749999999999995
5992,2331,10.0,8631354672,86313546,7.2749999999999995
5993,2333,9.0,863135472,8631354,7.275
5994,2333,9.0,863135472,8631354,7.275
5995,2334,11.0,86313859672,863138596,
5996,2335,9.0,863135456,8631354,7.275
5997,2335,9.0,863135456,8631354,7.275
5998,2336,9.0,863135458,8631354,7.275000000000001
5999,2337,10.0,8631354624,863135462,7.275
6000,2337,10.0,8631354624,863135462,7.275
6001,2338,10.0,8631354626,863135462,7.2749999999999995
6002,2338,10.0,8631354626,863135462,7.2749999999999995
6003,2339,10.0,8631354632,86313546,7.275
6004,2339,10.0,8631354632,86313546,7.275
6005,2340,8.0,86313546,8631354,7.275
6006,2340,8.0,86313546,8631354,7.275
6007,2340,8.0,86313546,8631354,7.275
6008,2340,8.0,86313546,8631354,7.275
6009,2340,8.0,86313546,8631354,7.275
6010,2340,8.0,86313546,8631354,7.2749999999999995
6011,2340,8.0,86313546,8631354,7.2749999999999995
6012,2340,8.0,86313546,8631354,7.2749999999999995
6013,2340,8.0,86313546,8631354,7.2749999999999995
6014,2340,8.0,86313546,8631354,
6015,2341,9.0,863135462,86313546,7.275
6016,2341,9.0,863135462,86313546,7.275
6017,2341,9.0,863135462,86313546,7.275
6018,2341,9.0,863135462,86313546,7.275
6019,2341,9.0,863135462,86313546,7.2749999999999995
6020,2342,10.0,8631354622,863135462,7.2749999999999995
6021,2342,10.0,8631354622,863135462,7.275
6022,2343,10.0,8631354634,86313546,7.275
6023,2343,10.0,8631354634,86313546,7.275
6024,2344,11.0,86313859674,863138596,
6025,2345,9.0,863135484,86313548,7.2749999999999995
6026,2346,10.0,8631354852,86313548,
6027,2346,10.0,8631354852,86313548,
6028,2347,10.0,8631354854,86313548,
6029,2347,10.0,8631354854,86313548,
6030,2347,10.0,8631354854,86313548,
6031,2348,11.0,86313846498,863138464,
6032,2349,8.0,86313548,8631354,7.275
6033,2349,8.0,86313548,8631354,7.275
6034,2349,8.0,86313548,8631354,7.275
6035,2349,8.0,86313548,8631354,7.275
6036,2349,8.0,86313548,8631354,
6037,2349,8.0,86313548,8631354,
6038,2349,8.0,86313548,8631354,
6039,2349,8.0,86313548,8631354,
6040,2349,8.0,86313548,8631354,
6041,2349,8.0,86313548,8631354,
6042,2349,8.0,86313548,8631354,
6043,2349,8.0,86313548,8631354,
6044,2349,8.0,86313548,8631354,
6045,2349,8.0,86313548,8631354,
6046,2349,8.0,86313548,8631354,
6047,2349,8.0,86313548,8631354,
6048,2350,10.0,8631354812,86313548,7.275
6049,2350,10.0,8631354812,86313548,7.275
6050,2351,10.0,8631354814,86313548,7.275
6051,2351,10.0,8631354814,86313548,7.275
6052,2352,10.0,8631354816,86313548,
6053,2352,10.0,8631354816,86313548,
6054,2352,10.0,8631354816,86313548,
6055,2353,12.0,863138469326,86313846932,
6056,2354,9.0,863135482,86313548,
6057,2354,9.0,863135482,86313548,
6058,2354,9.0,863135482,86313548,
6059,2354,9.0,863135482,86313548,
6060,2354,9.0,863135482,86313548,
6061,2355,10.0,8631354822,863135482,
6062,2355,10.0,8631354822,863135482,
6063,2355,10.0,8631354822,863135482,
6064,2356,10.0,8631354826,863135482,
6065,2356,10.0,8631354826,863135482,
6066,2357,9.0,863135486,86313548,
6067,2357,9.0,863135486,86313548,
6068,2357,9.0,863135486,86313548,
6069,2358,10.0,8631354872,86313548,
6070,2358,10.0,8631354872,86313548,
6071,2359,9.0,863135488,86313548,
6072,2359,9.0,863135488,86313548,
6073,2359,9.0,863135488,86313548,
6074,2360,10.0,8631354882,863135488,
6075,2360,10.0,8631354882,863135488,
6076,2361,10.0,8631354892,86313548,
6077,2361,10.0,8631354892,86313548,
6078,2362,10.0,8631354894,86313548,
6079,2362,10.0,8631354894,86313548,
6080,2363,9.0,863135492,8631354,7.275
6081,2363,9.0,863135492,8631354,7.275
6082,2363,9.0,863135492,8631354,7.275
6083,2364,10.0,8631354932,8631354,7.275
6084,2364,10.0,8631354932,8631354,7.275
6085,2365,11.0,86313549692,863135496,
6086,2366,9.0,863135494,8631354,7.275
6087,2366,9.0,863135494,8631354,7.275
6088,2366,9.0,863135494,8631354,7.2749999999999995
6089,2366,9.0,863135494,8631354,7.2749999999999995
6090,2366,9.0,863135494,8631354,
6091,2366,9.0,863135494,8631354,
6092,2367,11.0,86313846722,8631384672,
6093,2368,10.0,8631354942,863135494,7.2749999999999995
6094,2368,10.0,8631354942,863135494,7.2749999999999995
6095,2369,10.0,8631354944,863135494,7.2749999999999995
6096,2369,10.0,8631354944,863135494,7.275
6097,2370,11.0,86313549442,8631354944,7.275
6098,2371,11.0,86313549444,8631354944,7.275
6099,2372,11.0,86313549446,8631354944,7.275
6100,2373,11.0,86313549448,8631354944,7.2749999999999995
6101,2374,10.0,8631354972,8631354,
6102,2374,10.0,8631354972,8631354,
6103,2375,11.0,86313549812,863135498,
6104,2376,10.0,8631354946,863135494,
6105,2376,10.0,8631354946,863135494,7.2749999999999995
6106,2377,11.0,86313549462,8631354946,7.2749999999999995
6107,2378,11.0,86313549464,8631354946,
6108,2379,12.0,863135494642,86313549464,7.2749999999999995
6109,2380,10.0,8631354948,863135494,
6110,2380,10.0,8631354948,863135494,
6111,2381,11.0,86313549482,8631354948,
6112,2382,11.0,86313549492,863135494,
6113,2383,11.0,86313846724,8631384672,
6114,2384,11.0,86313549494,863135494,
6115,2385,11.0,86313549496,863135494,
6116,2386,11.0,86313549498,863135494,
6117,2387,10.0,8631354952,8631354,
6118,2387,10.0,8631354952,8631354,
6119,2387,10.0,8631354952,8631354,
6120,2388,9.0,863135498,8631354,
6121,2388,9.0,863135498,8631354,
6122,2388,9.0,863135498,8631354,
6123,2388,9.0,863135498,8631354,
6124,2388,9.0,863135498,8631354,
6125,2389,11.0,86313846934,86313846,
6126,2390,9.0,863135496,8631354,
6127,2390,9.0,863135496,8631354,
6128,2390,9.0,863135496,8631354,
6129,2390,9.0,863135496,8631354,
6130,2390,9.0,863135496,8631354,
6131,2390,9.0,863135496,8631354,
6132,2391,10.0,8631354962,863135496,
6133,2391,10.0,8631354962,863135496,
6134,2392,11.0,86313549632,863135496,
6135,2393,10.0,8631354964,863135496,
6136,2393,10.0,8631354964,863135496,
6137,2394,11.0,86313549642,8631354964,
6138,2395,11.0,86313549644,8631354964,
6139,2396,11.0,86313549646,8631354964,
6140,2397,10.0,8631354966,863135496,
6141,2397,10.0,8631354966,863135496,
6142,2398,11.0,86313549662,8631354966,
6143,2399,10.0,8631354968,863135496,
6144,2399,10.0,8631354968,863135496,
6145,2400,10.0,8631354982,863135498,
6146,2400,10.0,8631354982,863135498,
6147,2401,11.0,86313549822,8631354982,
6148,2402,10.0,8631354984,863135498,
6149,2402,10.0,8631354984,863135498,
6150,2403,10.0,8631354986,863135498,
6151,2403,10.0,8631354986,863135498,
6152,2403,10.0,8631354986,863135498,
6153,2404,10.0,8631354988,863135498,
6154,2404,10.0,8631354988,863135498,
6155,2405,11.0,86313549912,8631354,
6156,2406,11.0,86313549914,8631354,
6157,2407,12.0,863135499152,8631354,
6158,2408,12.0,863135499154,8631354,
6159,2409,11.0,86313549918,8631354,
6160,2410,10.0,8631354992,8631354,
6161,2410,10.0,8631354992,8631354,
6162,2411,11.0,86313549932,8631354,
6163,2412,10.0,8631354994,8631354,
6164,2412,10.0,8631354994,8631354,
6165,2412,10.0,8631354994,8631354,
6166,2413,11.0,86313549942,8631354994,
6167,2414,11.0,86313549952,8631354,
6168,2415,10.0,8631354996,8631354,
6169,2415,10.0,8631354996,8631354,
6170,2416,11.0,86313549962,8631354996,
6171,2417,11.0,86313549964,8631354996,
6172,2418,12.0,863135499642,86313549964,
6173,2419,11.0,86313549966,8631354996,
6174,2420,11.0,86313549968,8631354996,
6175,2421,11.0,86313549972,8631354,
6176,2422,10.0,8631354998,8631354,
6177,2422,10.0,8631354998,8631354,
6178,2423,11.0,86313549982,8631354998,
6179,2424,11.0,86313549992,8631354,
6180,2425,11.0,86313549994,8631354,
6181,2431,10.0,8631384674,86313846,
6182,2460,11.0,86313846752,86313846,
6183,2484,11.0,86313846936,86313846,
6184,2494,11.0,86313841444,8631384144,
6185,2512,12.0,863138411524,86313841152,
6186,2525,10.0,8631374952,8631374,7.2749999999999995
6187,2525,10.0,8631374952,8631374,7.2749999999999995
6188,2538,11.0,86313818522,8631381852,7.275
6189,2551,10.0,8631381298,86313812,7.275
6190,2551,10.0,8631381298,86313812,7.2749999999999995
6191,2552,11.0,86313846816,863138468,
6192,2554,11.0,86313846818,863138468,
6193,2558,11.0,86313812992,86313812,7.275
6194,2559,11.0,86313818524,8631381852,7.275
6195,2560,12.0,863138594992,863138594,
6196,2568,10.0,8631383452,86313834,7.275
6197,2575,9.0,863138132,863138,7.275
6198,2575,9.0,863138132,863138,7.2749999999999995
6199,2581,11.0,86313841168,8631384116,7.2749999999999995
6200,2595,13.0,8631384923332,863138492,
6201,2600,9.0,863137472,8631374,7.275
6202,2600,9.0,863137472,8631374,7.275
6203,2601,12.0,863138411526,86313841152,
6204,2612,11.0,86313818922,8631381892,7.275
6205,2613,10.0,8631381454,86313814,7.2749999999999995
6206,2613,10.0,8631381454,86313814,7.275
6207,2619,11.0,86313841282,8631384128,
6208,2623,10.0,8631384122,863138412,
6209,2623,10.0,8631384122,863138412,
6210,2628,8.0,86313746,8631374,7.275
6211,2628,8.0,86313746,8631374,7.275
6212,2628,8.0,86313746,8631374,7.275
6213,2629,10.0,8631381294,86313812,7.275
6214,2630,9.0,863137462,86313746,7.275
6215,2630,9.0,863137462,86313746,7.275
6216,2631,9.0,863137474,8631374,7.2749999999999995
6217,2631,9.0,863137474,8631374,7.2749999999999995
6218,2631,9.0,863137474,8631374,7.275
6219,2631,9.0,863137474,8631374,7.275
6220,2631,9.0,863137474,8631374,7.275
6221,2632,10.0,8631374742,863137474,7.2749999999999995
6222,2632,10.0,8631374742,863137474,7.275
6223,2632,10.0,8631374742,863137474,7.2749999999999995
6224,2633,10.0,8631374744,863137474,7.275
6225,2633,10.0,8631374744,863137474,7.275
6226,2634,9.0,863137476,8631374,7.2749999999999995
6227,2634,9.0,863137476,8631374,7.275
6228,2635,8.0,86313748,8631374,7.2749999999999995
6229,2635,8.0,86313748,8631374,7.2749999999999995
6230,2635,8.0,86313748,8631374,7.2749999999999995
6231,2635,8.0,86313748,8631374,7.275
6232,2635,8.0,86313748,8631374,7.275
6233,2635,8.0,86313748,8631374,7.275
6234,2636,9.0,863137482,86313748,7.2749999999999995
6235,2636,9.0,863137482,86313748,7.2749999999999995
6236,2636,9.0,863137482,86313748,7.2749999999999995
6237,2637,10.0,8631374822,863137482,7.2749999999999995
6238,2637,10.0,8631374822,863137482,7.2749999999999995
6239,2638,11.0,86313812952,86313812,7.2749999999999995
6240,2639,12.0,863138129522,86313812952,7.2749999999999995
6241,2641,9.0,863137486,86313748,7.275
6242,2641,9.0,863137486,86313748,7.275
6243,2642,9.0,863137488,86313748,7.275
6244,2642,9.0,863137488,86313748,7.275
6245,2643,9.0,863137492,8631374,7.2749999999999995
6246,2643,9.0,863137492,8631374,7.2749999999999995
6247,2644,9.0,863137494,8631374,7.2749999999999995
6248,2644,9.0,863137494,8631374,7.275
6249,2644,9.0,863137494,8631374,7.275
6250,2645,10.0,8631374942,863137494,7.275
6251,2645,10.0,8631374942,863137494,7.275
6252,2646,11.0,86313841294,863138412,
6253,2647,9.0,863137496,8631374,7.275
6254,2647,9.0,863137496,8631374,7.2749999999999995
6255,2648,10.0,8631374972,8631374,7.275
6256,2648,10.0,8631374972,8631374,7.275
6257,2649,10.0,8631374974,8631374,7.275
6258,2649,10.0,8631374974,8631374,7.275
6259,2650,9.0,863137498,8631374,7.275
6260,2650,9.0,863137498,8631374,7.275
6261,2657,10.0,8631381296,86313812,7.2749999999999995
6262,2657,10.0,8631381296,86313812,7.275
6263,2659,10.0,8631381212,86313812,7.2749999999999995
6264,2659,10.0,8631381212,86313812,7.2749999999999995
6265,2660,10.0,8631381214,86313812,7.2749999999999995
6266,2660,10.0,8631381214,86313812,7.2749999999999995
6267,2661,9.0,863138122,86313812,7.2749999999999995
6268,2661,9.0,863138122,86313812,7.2749999999999995
6269,2661,9.0,863138122,86313812,7.2749999999999995
6270,2662,10.0,8631381222,863138122,7.2749999999999995
6271,2662,10.0,8631381222,863138122,7.2749999999999995
6272,2663,9.0,863138124,86313812,7.275
6273,2663,9.0,863138124,86313812,7.275
6274,2663,9.0,863138124,86313812,7.275
6275,2664,10.0,8631381242,863138124,7.275
6276,2664,10.0,8631381242,863138124,7.275
6277,2665,10.0,8631381452,86313814,7.275
6278,2665,10.0,8631381452,86313814,7.2749999999999995
6279,2666,9.0,863138126,86313812,7.2749999999999995
6280,2666,9.0,863138126,86313812,7.275
6281,2666,9.0,863138126,86313812,7.275
6282,2666,9.0,863138126,86313812,7.275
6283,2666,9.0,863138126,86313812,7.275
6284,2666,9.0,863138126,86313812,7.275
6285,2666,9.0,863138126,86313812,7.275
6286,2667,10.0,8631381262,863138126,7.275
6287,2667,10.0,8631381262,863138126,7.275
6288,2668,10.0,8631381264,863138126,7.275
6289,2668,10.0,8631381264,863138126,7.275
6290,2669,11.0,86313812652,863138126,7.275
6291,2670,10.0,8631381266,863138126,7.275
6292,2670,10.0,8631381266,863138126,7.275
6293,2671,11.0,86313812662,8631381266,7.275
6294,2672,10.0,8631381268,863138126,7.275
6295,2672,10.0,8631381268,863138126,7.275
6296,2672,10.0,8631381268,863138126,7.275
6297,2673,11.0,86313812682,8631381268,7.275
6298,2674,9.0,863138128,86313812,7.275
6299,2674,9.0,863138128,86313812,7.275
6300,2675,11.0,86313812912,86313812,7.275
6301,2676,12.0,863138414442,86313841444,
6302,2677,10.0,8631381292,86313812,7.275
6303,2677,10.0,8631381292,86313812,7.275
6304,2679,10.0,8631381342,863138134,7.275
6305,2679,10.0,8631381342,863138134,7.275
6306,2680,8.0,86313814,863138,7.2749999999999995
6307,2680,8.0,86313814,863138,7.275
6308,2680,8.0,86313814,863138,7.275
6309,2680,8.0,86313814,863138,7.2749999999999995
6310,2680,8.0,86313814,863138,7.2749999999999995
6311,2680,8.0,86313814,863138,7.2749999999999995
6312,2680,8.0,86313814,863138,7.275
6313,2680,8.0,86313814,863138,7.275
6314,2680,8.0,86313814,863138,7.275
6315,2680,8.0,86313814,863138,7.275
6316,2680,8.0,86313814,863138,7.275
6317,2680,8.0,86313814,863138,7.275
6318,2680,8.0,86313814,863138,7.275
6319,2680,8.0,86313814,863138,7.275
6320,2680,8.0,86313814,863138,7.275
6321,2680,8.0,86313814,863138,7.275
6322,2681,9.0,863138142,86313814,7.275
6323,2681,9.0,863138142,86313814,7.275
6324,2681,9.0,863138142,86313814,7.275
6325,2682,9.0,863138144,86313814,7.2749999999999995
6326,2682,9.0,863138144,86313814,7.275
6327,2683,9.0,863138172,863138,7.2749999999999995
6328,2683,9.0,863138172,863138,7.275
6329,2684,10.0,8631381456,86313814,7.275
6330,2684,10.0,8631381456,86313814,7.275
6331,2685,11.0,86313814562,8631381456,7.275
6332,2686,9.0,863138146,86313814,7.275
6333,2686,9.0,863138146,86313814,7.275
6334,2686,9.0,863138146,86313814,7.2749999999999995
6335,2686,9.0,863138146,86313814,7.2749999999999995
6336,2686,9.0,863138146,86313814,7.2749999999999995
6337,2687,10.0,8631381462,863138146,7.2749999999999995
6338,2687,10.0,8631381462,863138146,7.275
6339,2688,10.0,8631381464,863138146,7.2749999999999995
6340,2688,10.0,8631381464,863138146,7.2749999999999995
6341,2689,9.0,863138148,86313814,7.275
6342,2689,9.0,863138148,86313814,7.275
6343,2689,9.0,863138148,86313814,7.275
6344,2689,9.0,863138148,86313814,7.275
6345,2689,9.0,863138148,86313814,7.275
6346,2689,9.0,863138148,86313814,7.275
6347,2690,10.0,8631381482,863138148,7.275
6348,2690,10.0,8631381482,863138148,7.275
6349,2691,10.0,8631381484,863138148,7.275
6350,2692,11.0,86313814912,86313814,7.275
6351,2693,10.0,8631381492,86313814,7.275
6352,2693,10.0,8631381492,86313814,7.275
6353,2694,10.0,8631381494,86313814,7.275
6354,2694,10.0,8631381494,86313814,7.275
6355,2694,10.0,8631381494,86313814,7.275
6356,2695,10.0,8631381496,86313814,7.275
6357,2695,10.0,8631381496,86313814,7.275
6358,2695,10.0,8631381496,86313814,7.275
6359,2696,10.0,8631381498,86313814,7.275
6360,2697,11.0,86313814992,86313814,7.275
6361,2698,11.0,86313814994,86313814,7.275
6362,2699,9.0,863138152,863138,7.2749999999999995
6363,2699,9.0,863138152,863138,7.2749999999999995
6364,2699,9.0,863138152,863138,7.2749999999999995
6365,2699,9.0,863138152,863138,7.275
6366,2699,9.0,863138152,863138,7.275
6367,2699,9.0,863138152,863138,7.275
6368,2699,9.0,863138152,863138,7.2749999999999995
6369,2700,10.0,8631381522,863138152,7.2749999999999995
6370,2701,10.0,8631381524,863138152,7.275
6371,2701,10.0,8631381524,863138152,7.275
6372,2701,10.0,8631381524,863138152,7.275
6373,2702,10.0,8631381526,863138152,7.275
6374,2702,10.0,8631381526,863138152,7.275
6375,2703,9.0,863138154,863138,7.275
6376,2703,9.0,863138154,863138,7.275
6377,2704,8.0,86313816,863138,7.275
6378,2704,8.0,86313816,863138,7.275
6379,2704,8.0,86313816,863138,7.275
6380,2705,9.0,863138162,86313816,7.2749999999999995
6381,2705,9.0,863138162,86313816,7.2749999999999995
6382,2705,9.0,863138162,86313816,7.275
6383,2706,10.0,8631381622,863138162,7.2749999999999995
6384,2706,10.0,8631381622,863138162,7.275
6385,2707,8.0,86313818,863138,7.275
6386,2707,8.0,86313818,863138,7.275
6387,2707,8.0,86313818,863138,7.275
6388,2707,8.0,86313818,863138,7.275
6389,2707,8.0,86313818,863138,7.2749999999999995
6390,2707,8.0,86313818,863138,7.2749999999999995
6391,2707,8.0,86313818,863138,7.2749999999999995
6392,2707,8.0,86313818,863138,7.275
6393,2707,8.0,86313818,863138,7.275
6394,2707,8.0,86313818,863138,7.275
6395,2707,8.0,86313818,863138,7.275
6396,2707,8.0,86313818,863138,7.275
6397,2707,8.0,86313818,863138,7.275
6398,2707,8.0,86313818,863138,7.275
6399,2707,8.0,86313818,863138,7.275
6400,2707,8.0,86313818,863138,7.275
6401,2707,8.0,86313818,863138,7.275
6402,2707,8.0,86313818,863138,7.275
6403,2707,8.0,86313818,863138,7.275
6404,2708,10.0,8631381812,86313818,7.275
6405,2708,10.0,8631381812,86313818,7.275
6406,2709,10.0,8631381814,86313818,7.275
6407,2709,10.0,8631381814,86313818,7.275
6408,2710,11.0,86313818142,8631381814,7.275
6409,2711,10.0,8631381816,86313818,7.275
6410,2712,9.0,863138182,86313818,7.2749999999999995
6411,2712,9.0,863138182,86313818,7.2749999999999995
6412,2712,9.0,863138182,86313818,7.275
